occurrenceID,eventID,kingdom,family,genus,specificEpithet,vernacularName,verbatimLocality,geodeticDatum,decimalLatitude,decimalLongitude,stateProvince,country,eventDate,month,day,year,modified,coordinateUncertaintyInMeters,sex,individualCount,occurrenceRemarks,recordedBy,recordedByID,identificationVerificationStatus,dateIdentified,identifiedBy,identificationRemarks,datasetID,previousIdentifications,recordSource,informationWithheld,associatedTaxa,floralHostNotes,floral_host_native_not,measurementMethod,images,comment_count,referenceID,catalogNumber,occurrenceStatus,metadataUrl
267397,145752,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/2/25,8,2,2025,11/5/25,37.5,Worker,2,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Agastache foeniculum,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/cbf3431209a1445f805bf5d632348dd2.jpg, https://www.bumblebeewatch.org/media/2025/11/06/ecf7936a2a4143c8a6249afc812ceb23.jpg, https://www.bumblebeewatch.org/media/2025/11/06/243ebd06c88a44c5bb7481493006ce52.jpg, https://www.bumblebeewatch.org/media/2025/11/06/0815d3c9dbf64cff859bf051485cf1ed.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267397/,present,https://www.bumblebeewatch.org/metadata/
121361,104174,Animalia,Apidae,Bombus,auricomus,Black and gold bumble bee,Wakan Tipi,WGS 84,44.919308,-93.069633,Minnesota,United States,8/8/22,8,8,2022,8/8/22,75,Female,1,,Elaine Evans,fuzzybumblebee,Verified,8/12/22,fuzzybumblebee,EEvans. Based mostly on Black in middle of anterior edge of t2 and ocelli arrangement,OLD_MNBBA,,Website,FALSE,Asclepias incarnata,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/bees/big/5b118315-08be-4c0a-9abb-4bff827132ab.jpg, https://www.bumblebeewatch.org/media/bees/big/dddd868c-a671-4e80-b9d3-8569d066735a.jpg, https://www.bumblebeewatch.org/media/bees/big/d6b78d6c-77cd-4789-b471-c9830c03559b.jpg, https://www.bumblebeewatch.org/media/bees/big/fcd9e9ea-0a19-4487-9094-ed49fc18d84e.jpg",1,,https://www.bumblebeewatch.org/sightings/bee/121361/,present,https://www.bumblebeewatch.org/metadata/
267361,140188,Animalia,Apidae,Bombus,griseocollis,Brown-belted bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/15/25,7,15,2025,8/4/25,12.5,Male,1,,Elise Bernstein,elisebee,Verified,11/6/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Asclepias verticillata,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/05/7c17a2b101204c19ae6f6e5475932707.jpg, https://www.bumblebeewatch.org/media/2025/11/05/3e05525cda794332ab85261165430ff4.jpg, https://www.bumblebeewatch.org/media/2025/11/05/55fa8a304ac0425ca009c18194e2cef7.jpg, https://www.bumblebeewatch.org/media/2025/11/05/85cec2208fdb425aa469f5253c59fc0f.jpg, https://www.bumblebeewatch.org/media/2025/11/05/9c1648ab076c4cc89eba494d0b6e2045.jpg, https://www.bumblebeewatch.org/media/2025/11/05/37c70744d7c144e19ec0b9d111075aa6.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267361/,present,https://www.bumblebeewatch.org/metadata/
159411,116328,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,"Wakan Tipi, wetland area",WGS 84,44.9532,-93.075,Minnesota,United States,8/11/23,8,11,2023,8/21/23,37.5,Worker,1,,Elise Bernstein,elisebee,Verified,9/22/23,fuzzybumblebee,EEvans Same photo used for mulitple specimens. ID onsight by EBernstein,OLD_MNBBA,,Website,FALSE,Centaurea stoebe,,non-native,samplingProtocol,"https://www.bumblebeewatch.org/media/bees/big/3108e9bd-c9f2-43a5-ad8d-5333f1f5b55e.jpg, https://www.bumblebeewatch.org/media/bees/big/14ca6a4a-6e2c-4d49-9319-168a7efce81c.jpg, https://www.bumblebeewatch.org/media/bees/big/6bcec39c-6727-4f0e-817b-86a978be5557.jpg, https://www.bumblebeewatch.org/media/bees/big/dd0215a3-d546-402b-b1e0-858143ce4f72.jpg",1,,https://www.bumblebeewatch.org/sightings/bee/159411/,present,https://www.bumblebeewatch.org/metadata/
267411,145757,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/18/25,8,18,2025,11/6/25,37.5,Female,51,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Chamaecrista fasciculata,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/db448f72f4224060a4207c3cc1456fc6.jpg, https://www.bumblebeewatch.org/media/2025/11/06/2701403c01e549f8b811d361291be299.jpg, https://www.bumblebeewatch.org/media/2025/11/06/a0bb5fc33d084a8eaede8a3c37f55644.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267411/,present,https://www.bumblebeewatch.org/metadata/
267391,145752,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/2/25,8,2,2025,11/5/25,37.5,Worker,15,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Chamaecrista fasciculata,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/8f799a5df35d42ef91041e132da4d04b.jpg, https://www.bumblebeewatch.org/media/2025/11/06/a092bb144dfd4c88af0d5c747078d23d.jpg, https://www.bumblebeewatch.org/media/2025/11/06/35c692665d514a7580a7031bf3956591.jpg, https://www.bumblebeewatch.org/media/2025/11/06/1846eb0987d44f7fa962dd0eb0e09c11.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267391/,present,https://www.bumblebeewatch.org/metadata/
267392,145752,Animalia,Apidae,Bombus,auricomus,Black and gold bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/2/25,8,2,2025,11/5/25,37.5,Female,1,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Chamaecrista fasciculata,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/20813eb5bf244523bfe9ca589eda7e75.jpg, https://www.bumblebeewatch.org/media/2025/11/06/7b2e0d85dc4641f2afc9004c21758c45.jpg, https://www.bumblebeewatch.org/media/2025/11/06/b3251e14c80b4a08ad21167163f8302d.jpg, https://www.bumblebeewatch.org/media/2025/11/06/18031546b65b4cdda9f9e996171eee0d.jpg, https://www.bumblebeewatch.org/media/2025/11/06/f29dff2aef2b4a1b8a37c1f3ebf7fb26.jpg, https://www.bumblebeewatch.org/media/2025/11/06/430b86d07f2546969c1e79306b2c5a6d.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267392/,present,https://www.bumblebeewatch.org/metadata/
267420,140196,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/28/25,7,28,2025,8/4/25,12.5,Worker,4,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Chamaecrista fasciculata,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/f5be5e9ca16b40fca05a30c4c15dcaa4.jpg, https://www.bumblebeewatch.org/media/2025/11/06/a60c4e2d66f44e2398e8416ffbf31f3c.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267420/,present,https://www.bumblebeewatch.org/metadata/
267417,140196,Animalia,Apidae,Bombus,auricomus,Black and gold bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/28/25,7,28,2025,8/4/25,12.5,Female,1,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Chamaecrista fasciculata,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/4462dba8c0964c2da2e2e07e48b5d820.jpg, https://www.bumblebeewatch.org/media/2025/11/06/661dee73955541ddb544d67fa5408e00.jpg, https://www.bumblebeewatch.org/media/2025/11/06/3fdb4e81d61f444e8795b988b9def0f6.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267417/,present,https://www.bumblebeewatch.org/metadata/
207587,129493,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/21/24,8,21,2024,8/28/24,37.5,Male,1,,Elise Bernstein,elisebee,Verified,10/22/24,gpugesek,GP,Bumble Bee Atlas,,Website,FALSE,Chamaecrista fasciculata,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/bees/big/IMG_1601_QzmXXGV.jpg, https://www.bumblebeewatch.org/media/bees/big/IMG_1600.jpg, https://www.bumblebeewatch.org/media/bees/big/IMG_1602.jpg",,12,https://www.bumblebeewatch.org/sightings/bee/207587/,present,https://www.bumblebeewatch.org/metadata/
207442,129493,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/21/24,8,21,2024,8/28/24,37.5,Female,10,,Elise Bernstein,elisebee,Verified,11/19/24,fuzzybumblebee,GP,Bumble Bee Atlas,,Website,FALSE,Chamaecrista fasciculata,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/bees/big/IMG_1568.jpg, https://www.bumblebeewatch.org/media/bees/big/IMG_1567.jpg, https://www.bumblebeewatch.org/media/bees/big/IMG_1569.jpg",1,5,https://www.bumblebeewatch.org/sightings/bee/207442/,present,https://www.bumblebeewatch.org/metadata/
267406,145757,Animalia,Apidae,Bombus,fervidus (incl. californicus),Yellow bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/18/25,8,18,2025,11/6/25,37.5,Female,1,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Cirsium discolor,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/5fb61599139348e6a7465fb9198ab8e2.jpg, https://www.bumblebeewatch.org/media/2025/11/06/41a5b5778fdc452d9b9449e653aeb692.jpg, https://www.bumblebeewatch.org/media/2025/11/06/573c1572a5814c5eac96abb6ec727b22.jpg, https://www.bumblebeewatch.org/media/2025/11/06/06ebc28562cb403cbde888701c9f84ae.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267406/,present,https://www.bumblebeewatch.org/metadata/
267403,145757,Animalia,Apidae,Bombus,auricomus,Black and gold bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/18/25,8,18,2025,11/6/25,37.5,Female,11,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Cirsium discolor,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/5c5b6d69ebc84720a7babd9ff86b54c3.jpg, https://www.bumblebeewatch.org/media/2025/11/06/7ec2108f025f4006bbc29cfda329067d.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267403/,present,https://www.bumblebeewatch.org/metadata/
267402,145757,Animalia,Apidae,Bombus,griseocollis,Brown-belted bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/18/25,8,18,2025,11/6/25,37.5,Male,1,,Elise Bernstein,elisebee,Verified,11/6/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Cirsium discolor,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/34e1adf9b650453abfbd51baf75771c5.jpg, https://www.bumblebeewatch.org/media/2025/11/06/e87cbb8cbe2441c18facdf51c7a32962.jpg, https://www.bumblebeewatch.org/media/2025/11/06/4090edf4f4a94a6582062e28dc5feeac.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267402/,present,https://www.bumblebeewatch.org/metadata/
267409,145757,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/18/25,8,18,2025,11/6/25,37.5,Worker,11,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Cirsium discolor,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/6f17570a42f9400eb66006490f539e98.jpg, https://www.bumblebeewatch.org/media/2025/11/06/62d8954a2a7c4b95adc8d10c2cc26c63.jpg, https://www.bumblebeewatch.org/media/2025/11/06/744af7a3d1434fca92033ceab2015df8.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267409/,present,https://www.bumblebeewatch.org/metadata/
267396,145752,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/2/25,8,2,2025,11/5/25,37.5,Worker,2,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Dalea purpurea,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/d2dc7c8914fa463e97fd2ebfca64919d.jpg, https://www.bumblebeewatch.org/media/2025/11/06/c2eaf1b966f14746be9568ea2962f4bc.jpg, https://www.bumblebeewatch.org/media/2025/11/06/0a53f81852ee490cb885aff66a9634c7.jpg, https://www.bumblebeewatch.org/media/2025/11/06/b96026f042cb48cda1abdf40a74a83cc.jpg, https://www.bumblebeewatch.org/media/2025/11/06/6021d2c003c54734b9e340ed1f084ae2.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267396/,present,https://www.bumblebeewatch.org/metadata/
267384,140196,Animalia,Apidae,Bombus,griseocollis,Brown-belted bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/28/25,7,28,2025,8/4/25,12.5,Worker,8,,Elise Bernstein,elisebee,Verified,11/6/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Dalea purpurea,,native,samplingProtocol,https://www.bumblebeewatch.org/media/2025/11/05/081f1cb108334b5ebdb8a005f8ac6fe6.jpg,,,https://www.bumblebeewatch.org/sightings/bee/267384/,present,https://www.bumblebeewatch.org/metadata/
267383,140196,Animalia,Apidae,Bombus,rufocinctus,Red-belted bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/28/25,7,28,2025,8/4/25,12.5,Worker,4,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Dalea purpurea,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/05/8bce3553f3d44ab49626172b234d772e.jpg, https://www.bumblebeewatch.org/media/2025/11/05/405902f7631746f99e695f426daa6673.jpg, https://www.bumblebeewatch.org/media/2025/11/05/54d049ad9b2e44f7b06bb7799595ab8a.jpg, https://www.bumblebeewatch.org/media/2025/11/05/8ee602a5df8b4f79a44ce77582f226e4.jpg, https://www.bumblebeewatch.org/media/2025/11/05/4be57c614cb048d7a10489a292dd21c6.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267383/,present,https://www.bumblebeewatch.org/metadata/
267422,140196,Animalia,Apidae,Bombus,fervidus (incl. californicus),Yellow bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/28/25,7,28,2025,8/4/25,12.5,Worker,1,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Dalea purpurea,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/eb019d4b279e401d92f0a68673914eda.jpg, https://www.bumblebeewatch.org/media/2025/11/06/118ed897943f4e0bac01109acf997e90.jpg, https://www.bumblebeewatch.org/media/2025/11/06/b101680162a54cf2a0f2b940068f8688.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267422/,present,https://www.bumblebeewatch.org/metadata/
267421,140196,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/28/25,7,28,2025,8/4/25,12.5,Worker,11,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Dalea purpurea,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/fd00d7b8cc7649c3b199862ded6ecca7.jpg, https://www.bumblebeewatch.org/media/2025/11/06/f7bb762b75ba4fd3bc0f7e2329ba0306.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267421/,present,https://www.bumblebeewatch.org/metadata/
267419,140196,Animalia,Apidae,Bombus,vagans,Half-black bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/28/25,7,28,2025,8/4/25,12.5,Worker,1,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Dalea purpurea,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/40675f39b901489fa7be77e113573051.jpg, https://www.bumblebeewatch.org/media/2025/11/06/102dad8aba3d41b4a97d26c28e6e7a1c.jpg, https://www.bumblebeewatch.org/media/2025/11/06/03e0af75a89540768088636ab6927c19.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267419/,present,https://www.bumblebeewatch.org/metadata/
207617,129972,Animalia,Apidae,Bombus,auricomus,Black and gold bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/31/24,7,31,2024,9/3/24,75,Worker,1,,Elise Bernstein,elisebee,Verified,10/22/24,gpugesek,GP,Bumble Bee Atlas,,Website,FALSE,Dalea purpurea,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/bees/big/P7311785.JPG, https://www.bumblebeewatch.org/media/bees/big/P7311782.JPG, https://www.bumblebeewatch.org/media/bees/big/P7311781.JPG, https://www.bumblebeewatch.org/media/bees/big/P7311783.JPG, https://www.bumblebeewatch.org/media/bees/big/P7311784.JPG",,6,https://www.bumblebeewatch.org/sightings/bee/207617/,present,https://www.bumblebeewatch.org/metadata/
207616,129972,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/31/24,7,31,2024,9/3/24,75,Worker,1,,Elise Bernstein,elisebee,Verified,10/22/24,gpugesek,GP,Bumble Bee Atlas,,Website,FALSE,Dalea purpurea,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/bees/big/P7311777.JPG, https://www.bumblebeewatch.org/media/bees/big/P7311779.JPG, https://www.bumblebeewatch.org/media/bees/big/P7311776.JPG, https://www.bumblebeewatch.org/media/bees/big/P7311778.JPG",,5,https://www.bumblebeewatch.org/sightings/bee/207616/,present,https://www.bumblebeewatch.org/metadata/
207603,129972,Animalia,Apidae,Bombus,rufocinctus,Red-belted bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/31/24,7,31,2024,9/3/24,75,Worker,8,,Elise Bernstein,elisebee,Verified,10/22/24,gpugesek,GP,Bumble Bee Atlas,,Website,FALSE,Dalea purpurea,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/bees/big/IMG_1036_n4C5y0V.jpg, https://www.bumblebeewatch.org/media/bees/big/IMG_1037.jpg",,1,https://www.bumblebeewatch.org/sightings/bee/207603/,present,https://www.bumblebeewatch.org/metadata/
267387,145752,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/2/25,8,2,2025,11/5/25,37.5,Worker,8,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Eutrochium maculatum,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/0aba4d598ba748a99b40eb0b8ff3ed25.jpg, https://www.bumblebeewatch.org/media/2025/11/06/1629ecea541f429f877aa990d3e0a80c.jpg, https://www.bumblebeewatch.org/media/2025/11/06/7cc8cf05e41640d9bb5a69a8b2194ccd.jpg, https://www.bumblebeewatch.org/media/2025/11/06/814c620e496f4a34aabf75f0b6ae9003.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267387/,present,https://www.bumblebeewatch.org/metadata/
267388,145752,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/2/25,8,2,2025,11/5/25,37.5,Male,1,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Eutrochium maculatum,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/aaddcac70f2d4dc7a733741598c71074.jpg, https://www.bumblebeewatch.org/media/2025/11/06/06ea5be403fe47e6aae718b92d3d73ae.jpg, https://www.bumblebeewatch.org/media/2025/11/06/35af32058e11458b9ed773034b6c8514.jpg, https://www.bumblebeewatch.org/media/2025/11/06/c9ba3ecfffd542d5b13b02bfd863fb7e.jpg, https://www.bumblebeewatch.org/media/2025/11/06/ca11adca15484cddba296a15055a3313.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267388/,present,https://www.bumblebeewatch.org/metadata/
267390,145752,Animalia,Apidae,Bombus,rufocinctus,Red-belted bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,8/2/25,8,2,2025,11/5/25,37.5,Worker,2,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Eutrochium maculatum,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/9118bc0470bd49028388b21d0ee43dc5.jpg, https://www.bumblebeewatch.org/media/2025/11/06/1693c1ff903d48b18d685dad703eb601.jpg, https://www.bumblebeewatch.org/media/2025/11/06/c8e0554ae1934a02994ad33463f05f9c.jpg, https://www.bumblebeewatch.org/media/2025/11/06/590a0c7559a54b2094b835004b3d54cd.jpg, https://www.bumblebeewatch.org/media/2025/11/06/87d9b2442bd143018faa83617a6b2041.jpg, https://www.bumblebeewatch.org/media/2025/11/06/b1d149afa3da495bb361d51bfcf97b54.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267390/,present,https://www.bumblebeewatch.org/metadata/
267342,140196,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/28/25,7,28,2025,8/4/25,12.5,Worker,7,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Eutrochium maculatum,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/04/fc0c8357a16545ef97d0ed128e06b8ba.jpg, https://www.bumblebeewatch.org/media/2025/11/04/a126315e908e44c7b4844b0ed1f5382d.jpg, https://www.bumblebeewatch.org/media/2025/11/04/a7ef26550a5a40bbbe774dcbb77948c6.jpg, https://www.bumblebeewatch.org/media/2025/11/04/6db6a09ce7e2494c8e53b4e093d46b04.jpg, https://www.bumblebeewatch.org/media/2025/11/04/376a5a62163644a6856683670bd12ab8.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267342/,present,https://www.bumblebeewatch.org/metadata/
267341,140196,Animalia,Apidae,Bombus,rufocinctus,Red-belted bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/28/25,7,28,2025,8/4/25,12.5,Male,3,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Eutrochium maculatum,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/04/109d705524e249e38c74d05c9de9179f.jpg, https://www.bumblebeewatch.org/media/2025/11/04/9a344ceb672e485aa4b70e763bb71e1b.jpg, https://www.bumblebeewatch.org/media/2025/11/04/e7e092174876423b9f61fa16e66ee037.jpg, https://www.bumblebeewatch.org/media/2025/11/04/2f7176b14a304fdcbf89f45239c44d51.jpg, https://www.bumblebeewatch.org/media/2025/11/04/0044b89ce8644e93a22d1dda10c95bf1.jpg, https://www.bumblebeewatch.org/media/2025/11/04/0eb5d19a19d54d7cb73ddc48febe342c.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267341/,present,https://www.bumblebeewatch.org/metadata/
267415,140196,Animalia,Apidae,Bombus,rufocinctus,Red-belted bumble bee,Wakan Tipi,WGS 84,44.9532,-93.075,Minnesota,United States,7/28/25,7,28,2025,8/4/25,12.5,Worker,1,,Elise Bernstein,elisebee,Verified,11/7/25,gpugesek,,Bumble Bee Atlas,,Website,FALSE,Eutrochium maculatum,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/2025/11/06/88cb35f296f04476bc8e131447cc9187.jpg, https://www.bumblebeewatch.org/media/2025/11/06/3f59647991354977b8d71fcdc02e3b10.jpg, https://www.bumblebeewatch.org/media/2025/11/06/1136e10d06744a07abfff2ae4841b32b.jpg",,,https://www.bumblebeewatch.org/sightings/bee/267415/,present,https://www.bumblebeewatch.org/metadata/
159409,116328,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,"Wakan Tipi, wetland area",WGS 84,44.9532,-93.075,Minnesota,United States,8/11/23,8,11,2023,8/21/23,37.5,Worker,4,,Elise Bernstein,elisebee,Verified,9/22/23,fuzzybumblebee,EEvans Same photo used for mulitple specimens. ID onsight by EBernstein,OLD_MNBBA,,Website,FALSE,Eutrochium purpureum,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/bees/big/dbc0d4ff-dede-4493-aa80-d89be1c9b31d.jpg, https://www.bumblebeewatch.org/media/bees/big/f8b985fd-12d5-4140-96b3-4b99dfd6dc6d.jpg, https://www.bumblebeewatch.org/media/bees/big/61e4175f-d43b-47d9-ae4a-7e13e999c517.jpg, https://www.bumblebeewatch.org/media/bees/big/52e01af9-cc43-4d8e-a131-d9a4ae652f59.jpg",1,,https://www.bumblebeewatch.org/sightings/bee/159409/,present,https://www.bumblebeewatch.org/metadata/
159418,116328,Animalia,Apidae,Bombus,griseocollis,Brown-belted bumble bee,"Wakan Tipi, wetland area",WGS 84,44.9532,-93.075,Minnesota,United States,8/11/23,8,11,2023,8/21/23,37.5,Male,1,,Elise Bernstein,elisebee,Verified,9/22/23,fuzzybumblebee,EEvans Same photo used for mulitple specimens. ID onsight by EBernstein,OLD_MNBBA,,Website,FALSE,Eutrochium purpureum,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/bees/big/4d9d2252-79c2-4ba0-9633-28a8a4f3e888.jpg, https://www.bumblebeewatch.org/media/bees/big/d0e8d45a-90f0-4d22-a549-555665a35449.jpg, https://www.bumblebeewatch.org/media/bees/big/51716350-f047-4b72-b764-4f8b4d4e838f.jpg, https://www.bumblebeewatch.org/media/bees/big/75a8750d-0065-4da9-895f-8ccb75c22db6.jpg",1,,https://www.bumblebeewatch.org/sightings/bee/159418/,present,https://www.bumblebeewatch.org/metadata/
159417,116328,Animalia,Apidae,Bombus,impatiens,Common eastern bumble bee,"Wakan Tipi, wetland area",WGS 84,44.9532,-93.075,Minnesota,United States,8/11/23,8,11,2023,8/21/23,37.5,Worker,14,,Elise Bernstein,elisebee,Verified,9/22/23,fuzzybumblebee,EEvans Same photo used for mulitple specimens. ID onsight by EBernstein,OLD_MNBBA,,Website,FALSE,Eutrochium purpureum,,native,samplingProtocol,"https://www.bumblebeewatch.org/media/bees/big/af69edc5-f843-42c4-a401-b30d948e88bd.jpg, https://www.bumblebeewatch.org/media/bees/big/9a769580-3999-49bc-bf44-2a9b14d90c2d.jpg, https://www.bumblebeewatch.org/media/bees/big/a3852e72-337e-48d4-b8bc-c1f22b58ba08.jpg, https://www.bumblebeewatch.org/media/bees/big/68802b31-450d-420a-a25c-5a5c8ebe5821.jpg",1,,https://www.bumblebeewatch.org/sightings/bee/159417/,present,https://www.bumblebeewatch.org/metadata/
